"SAMPLEID","STATIONID","COLLDATE","LAT","LONG","Elevation","BFIWs","SWs","KffactWs","PrecipWs","TmaxWs","TmeanWs","RckDepWs","INDEX_REGION","INDEX_NAME","ni_total","pt_H_WDEQ_34","WA_Salinity_USGS","nt_Diatas_TN_2","pt_T_WDEQ_12","pt_T_WDEQ_56","pt_O_WDEQ_4","BC_12.pa","pt_H_WDEQ_34_RFadj","pt_T_WDEQ_56_RFadj","nt_Diatas_TN_2_RFadj","pt_T_WDEQ_12_RFadj"
"305","SR0060","2009-07-20",41.5932825,-106.209321,7700,53.04393441,0.046850954,0.271782078,888.6405834,7.721056012,1.282994031,113.4177198,"Statewide","WY_DiatomIBI_2022",600,10.4166666666667,1.20666666666667,9,10.4166666666667,33.3333333333333,6.25,0.445,-1.46985816276147,21.4468085039052,-2.88652482942814,-1.46985816276147
"306","WB0314","2009-07-21",41.721387,-106.0227943,6920,51.75291302,0.223887787,0.285067414,698.8701635,9.533739336,2.816026029,124.565417,"Statewide","WY_DiatomIBI_2022",604,21.4285714285714,1.76324503311258,4,2.38095238095238,45.2380952380952,9.52380952380952,0.513245033112583,14.6474359748133,38.4569597843372,-2.78113545375809,-4.40018307280571
"307","WB0315","2009-07-22",41.7969363,-105.9274213,6740,50.37591719,0.475175777,0.28840119,531.56,11.05819082,4.060189079,126.3593327,"Statewide","WY_DiatomIBI_2022",600,30.6122448979592,1.88666666666667,6,2.04081632653061,44.8979591836735,10.2040816326531,0.103333333333333,25.5426689480255,39.8283832337398,0.9304240500663,-3.02875962340309
"308","WB0316","2009-07-23",41.9010935,-105.9594321,6640,50.31837903,0.672349584,0.2854958,442.066954,11.74883245,4.600179753,120.3560138,"Statewide","WY_DiatomIBI_2022",607,36.734693877551,2.32454695222405,5,0,46.9387755102041,12.2448979591837,0.0906095551894563,31.3554645701012,41.5595462027543,-0.379229307449803,-5.3792293074498
"309","WB0317","2009-07-24",41.9264814,-106.0517951,6580,50.29079127,0.689186092,0.285875087,438.5686848,11.79626414,4.632361397,119.7881246,"Statewide","WY_DiatomIBI_2022",605,35.5932203389831,2.32727272727273,4,1.69491525423729,52.5423728813559,11.864406779661,0.0495867768595041,30.2550494402244,47.2042019825973,-1.33817089875867,-3.64325564452138
"310","WB0318","2009-08-12",42.3152096,-107.0528682,6085,52.82714399,0.084127734,0.252676579,342.053607,12.713635,6.157891142,112.0578842,"Statewide","WY_DiatomIBI_2022",603,32.1428571428571,2.04477611940298,5,3.57142857142857,51.7857142857143,12.5,0.0414593698175788,24.3029185411987,43.9457756840558,-2.83993860165846,-4.26851003022989
"311","SR0061","2009-08-13",41.343857,-106.4699854,8800,56,0.153658438,0.264835522,932.5735941,8.442234943,1.977993432,116.4717501,"Statewide","WY_DiatomIBI_2022",602,10.2040816326531,1.17940199335548,7,16.3265306122449,30.6122448979592,6.12244897959184,0.559800664451827,-3.97601179050911,16.432151474797,-7.18009342316217,2.14643718908273
"312","WB0324","2009-08-25",41.3740828,-105.5897791,7120,56.62904597,0.14431266,0.263078863,465.0327301,11.06766372,3.902337601,115.2075057,"Statewide","WY_DiatomIBI_2022",606,25.5813953488372,1.94224422442244,3,0,60.4651162790698,13.953488372093,0.0891089108910891,21.2113498301031,56.0950707603356,-1.37004551873413,-4.37004551873413
"313","WB0323","2009-08-26",41.3378208,-105.5961024,7125,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",603,23.5294117647059,1.83250414593698,8,1.96078431372549,49.0196078431373,7.84313725490196,0.127694859038143,19.1170995438807,44.6072956223121,3.5876877791748,-2.45152790709971
"314","WB0322","2009-08-27",41.3091453,-105.6054093,7130,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",600,25,1.71833333333333,8,0,56.25,9.375,0.258333333333333,20.5876877791748,51.8376877791748,3.5876877791748,-4.4123122208252
"315","WB0321","2009-08-28",41.2962008,-105.6118405,7135,56.98050426,0.150341441,0.262075893,478.1774945,10.91792402,3.752037448,115.4640098,"Statewide","WY_DiatomIBI_2022",600,14.5454545454545,1.335,6,5.45454545454545,41.8181818181818,7.27272727272727,0.446666666666667,10.1039417238357,37.376668996563,1.55848717838117,1.01303263292662
"316","SR0062","2009-09-02",41.9330929,-105.3708433,6200,54.14974556,0.186075595,0.270532689,431.2333932,11.43128829,4.294631007,120.1744472,"Statewide","WY_DiatomIBI_2022",600,17.7777777777778,2.1075,5,2.22222222222222,51.1111111111111,8.88888888888889,0.185,12.9793537158771,46.3126870492104,0.201575938099301,-2.57620183967848
"317","SR0063","2009-09-03",42.163609,-105.4798305,6480,52.64470048,0.240100686,0.265176097,423.6806228,11.5085634,4.580700205,103.1188856,"Statewide","WY_DiatomIBI_2022",600,17.3913043478261,1.80666666666667,5,2.17391304347826,47.8260869565217,6.52173913043478,0.238333333333333,14.5056002728904,44.940382881586,2.11429592506427,-0.711791031457471
"318","SRI2","2009-09-14",41.6130556,-106.3094444,7655,52.10569893,2.187491236,0.267117651,610.7712509,10.28582986,3.558734306,120.2002324,"Statewide","WY_DiatomIBI_2022",600,16.2790697674419,2.08333333333333,6,9.30232558139535,41.8604651162791,4.65116279069767,0.11,8.88853820006463,34.4699335489018,-1.39053156737724,1.91179401401811
"319","SR3","2009-09-15",41.5767389,-106.2297361,7835,53.15954092,0.047246586,0.272090047,904.3113316,7.590633441,1.161645086,113.4244762,"Statewide","WY_DiatomIBI_2022",600,12.5,0.96,8,16.6666666666667,33.3333333333333,8.33333333333333,0.675,-3.45370402524306,17.3796293080903,-7.95370402524306,0.71296264142361
"320","SR2","2009-09-16",41.3291667,-106.1613889,8586,54.15383323,0.027538384,0.255812987,845.7904903,7.415326719,0.951972452,118.7317717,"Statewide","WY_DiatomIBI_2022",600,15.5555555555556,1.88666666666667,7,8.88888888888889,35.5555555555556,2.22222222222222,0.296666666666667,5.12515876312962,25.1251587631296,-3.43039679242594,-1.54150790353705
"321","WB0325","2009-09-17",41.7209614,-106.2562267,6890,52.81680513,0.576849818,0.28066683,555.6704071,10.89382722,3.993217708,110.0862846,"Statewide","WY_DiatomIBI_2022",600,24.3243243243243,1.56333333333333,5,5.40540540540541,45.9459459459459,10.8108108108108,0.455,19.4112569709884,41.03287859261,0.0869326466640681,0.492338052069473
"322","SR0059","2009-09-21",41.263834,-105.3196521,7750,55.49281171,0.030499266,0.240750819,515.3811112,11.79977271,5.207370714,59.44616236,"Statewide","WY_DiatomIBI_2022",600,13.8888888888889,1.83166666666667,4,5.55555555555556,41.6666666666667,5.55555555555556,0.12,5.20851812788885,32.9862959056666,-4.68037076100004,-3.12481520544448
"323","SR0064","2009-09-28",42.4906406,-105.8095211,7720,50,0.031985975,0.22,683.0947464,9.055099391,2.753908378,50,"Statewide","WY_DiatomIBI_2022",600,11.1111111111111,1.85666666666667,7,6.94444444444444,37.5,5.55555555555556,0.21,3.40710796958781,29.7959968584767,-0.704003141523305,-0.759558697078861
"324","SR0065","2009-09-29",42.530822,-105.7501611,7050,49.64558732,0.045287762,0.228153993,606.516904,11.02519489,4.575544629,69.01271272,"Statewide","WY_DiatomIBI_2022",600,16.9491525423729,1.67666666666667,7,11.864406779661,38.9830508474576,8.47457627118644,0.388333333333333,11.2781716487019,33.3120699537867,1.32901910632903,6.19342588599005
"325","SR0066","2009-09-30",42.5429183,-105.5241305,5360,48.54461047,0.094914121,0.239578064,551.6698421,11.58815675,5.04163015,79.551775,"Statewide","WY_DiatomIBI_2022",600,20.8333333333333,1.705,5,6.25,45.8333333333333,8.33333333333333,0.145,14.2067548709617,39.2067548709617,-1.62657846237167,-0.376578462371667
"326","WB3","2009-10-15",41.2997194,-105.9941556,7504,54.50116913,0.164879056,0.262393928,631.3474663,9.39147005,2.517793575,125.9946217,"Statewide","WY_DiatomIBI_2022",600,15.625,1.05833333333333,5,3.125,43.75,9.375,0.73,11.9487750519081,40.0737750519081,1.3237750519081,-0.551224948091898
"327","WB0328","2009-08-17",44.5239071,-109.085503,4818,66.57666008,0.138732805,0.243333991,664.5708348,8.134059536,1.968187414,112.0901702,"Statewide","WY_DiatomIBI_2022",600,17.2413793103448,2.00833333333333,5,3.44827586206897,55.1724137931034,24.1379310344828,0.0516666666666667,11.8362598244996,49.7672943072583,-0.405119485845185,-1.95684362377622
"328","WB0302","2009-08-17",44.529062,-109.083387,4822,66.52060407,0.164379248,0.244908868,652.9561347,8.300887143,2.115008197,111.6997948,"Statewide","WY_DiatomIBI_2022",600,17.9487179487179,1.82666666666667,6,5.12820512820513,53.8461538461538,12.8205128205128,0.125,12.6343886816005,48.5318245790364,0.68567073288254,-0.186124138912331
"329","WB0303","2009-08-18",44.538117,-109.060205,4811,66.52358432,0.169464897,0.245261129,649.9410514,8.342428998,2.151306196,111.6987541,"Statewide","WY_DiatomIBI_2022",600,23.3333333333333,1.915,4,3.33333333333333,63.3333333333333,23.3333333333333,0.105,17.9945342488107,57.9945342488107,-1.33879908452263,-2.00546575118929
"330","WB0307","2009-08-18",44.5925053,-108.9478809,4573,66.46263168,0.220034204,0.249915885,610.8997844,8.899244366,2.624997781,110.8546641,"Statewide","WY_DiatomIBI_2022",600,17.5,1.67,6,2.5,57.5,17.5,0.166666666666667,12.4772058841243,52.4772058841243,0.97720588412432,-2.52279411587568
"331","WB0309","2009-08-18",44.6402046,-108.9402083,4534,66.47747188,0.219819999,0.250223062,607.515054,8.9496826,2.666944722,111.0224926,"Statewide","WY_DiatomIBI_2022",600,14.2857142857143,1.57,3,2.85714285714286,62.8571428571429,20,0.07,9.33309429224874,57.9045228636773,-1.95261999346555,-2.09547713632269
"332","WB0311","2009-08-18",44.6764249,-108.9129976,4460,66.52251144,0.219419954,0.250817121,600.5990723,9.050443801,2.750621722,111.3797426,"Statewide","WY_DiatomIBI_2022",600,20.5882352941176,1.98,5,2.94117647058824,64.7058823529412,14.7058823529412,0.0583333333333333,15.7194345798798,59.8370816387033,0.131199285762151,-1.92762424364961
"333","MRC11","2009-09-01",44.7460083,-107.6948083,8560,68.22332783,0.102982767,0.278862097,855.6745103,5.401786317,0.052397061,70.88678778,"Statewide","WY_DiatomIBI_2022",600,0,1.94333333333333,7,4,32,12,0.561666666666667,-12.0555580426115,19.9444419573885,-5.05555804261147,-8.05555804261147
"334","MRC22","2009-09-03",44.7555028,-107.6330944,8210,68.75617244,0.09579163,0.29,827.4203066,6.431992634,0.694065492,71.75,"Statewide","WY_DiatomIBI_2022",600,17.6470588235294,0.626666666666667,6,11.7647058823529,23.5294117647059,5.88235294117647,0.951666666666667,6.33815774661728,12.2205106877937,-5.30890107691214,0.455804805440806
"335","MRW0168","2009-09-08",44.854393,-109.620124,6355,69.89869795,0.026981773,0.2559252,775.3942795,7.323072131,1.122251983,102.9165279,"Statewide","WY_DiatomIBI_2022",600,18.9189189189189,1.37333333333333,7,5.40540540540541,51.3513513513514,8.10810810810811,0.206666666666667,11.8525145851628,44.2849470175952,-0.0664043337561333,-1.66099892835073
"336","MRW61","2009-09-09",44.1275,-109.6438889,6580,66.47383892,0.030045309,0.205347093,840.745409,5.782487099,0.179650984,116.0355651,"Statewide","WY_DiatomIBI_2022",602,18.1818181818182,1.38372093023256,9,6.81818181818182,43.1818181818182,13.6363636363636,0.473421926910299,9.13182372478991,34.1318237247899,-0.0499944570282782,-2.23181263884646
"337","MRW60","2009-09-10",44.1605556,-109.6208333,6480,66.80685295,0.031050777,0.199851031,833.2582877,5.610445826,0.140880598,114.7190257,"Statewide","WY_DiatomIBI_2022",602,12.9032258064516,1.33388704318937,10,9.67741935483871,32.258064516129,6.45161290322581,0.327242524916944,3.10360489780054,22.458443607478,0.200379091348927,-0.122201553812364
"338","MRWI27","2009-09-10",44.2072222,-109.5552778,6200,65.83255555,0.031017791,0.192748635,797.1984431,6.117044219,0.233662874,110.6674698,"Statewide","WY_DiatomIBI_2022",600,15.9090909090909,1.35833333333333,9,9.09090909090909,45.4545454545455,9.09090909090909,0.62,5.70974961607574,35.2552041615303,-1.19934129301517,-1.10843220210608
"339","MRE18","2009-09-15",44.6074667,-104.3907306,4590,69,0.378458356,0.3,625.3389023,13.14365639,6.540874683,135.46,"Statewide","WY_DiatomIBI_2022",600,15.1515151515152,1.44833333333333,9,9.09090909090909,42.4242424242424,4.54545454545455,0.441666666666667,7.36771742693645,34.6404446996637,1.2162022754213,1.30711136633039
"340","WB0327","2009-09-17",43.685289,-106.698133,4690,67.47618726,0.788557879,0.270924259,419.1264591,11.00965705,5.141520228,75.84072918,"Statewide","WY_DiatomIBI_2022",600,29.5454545454545,1.48,5,2.27272727272727,61.3636363636364,11.3636363636364,0.4,24.8294381294032,56.647619947585,0.283983583948638,-2.44328914332409
"341","NGP3","2009-09-21",44.7527778,-104.4905556,3640,59.52643453,0.973182064,0.294761073,403.3156822,14.34286312,7.029021038,105.2008912,"Statewide","WY_DiatomIBI_2022",600,22.9166666666667,1.38666666666667,4,10.4166666666667,41.6666666666667,6.25,0.366666666666667,14.5712212568338,33.3212212568338,-4.34544540983287,2.07122125683379
"342","MRE0026","2009-09-22",44.76413,-104.502266,3550,59.52643453,0.973182064,0.294761073,403.3156822,14.34286312,7.029021038,105.2008912,"Statewide","WY_DiatomIBI_2022",602,22.8070175438597,1.62790697674419,5,7.01754385964912,35.0877192982456,5.26315789473684,0.340531561461794,14.6207874534142,26.9014892078002,-3.18623009044541,-1.16868623079629
"343","MRC24","2009-10-15",44.846625,-107.3306833,4120,65.70630017,0.088220298,0.251454948,701.1051135,7.408912695,1.58031856,82.27952561,"Statewide","WY_DiatomIBI_2022",600,12.5,1.24833333333333,8,6.25,33.3333333333333,6.25,0.476666666666667,7.44526845665263,28.278601789986,2.94526845665263,1.19526845665263
"344","WB0326","2009-10-22",44.730025,-108.583858,4070,67.56916301,0.204293646,0.332124394,194.2079292,15.01332944,7.461594326,100.1242928,"Statewide","WY_DiatomIBI_2022",600,14.2857142857143,2.145,2,7.14285714285714,50,7.14285714285714,0.143333333333333,8.08450877782463,43.7987944921103,-4.20120550788965,0.941651634967489
"345","MRW0186","2010-07-13",43.8146833,-108.977775,7829,56,0.06020504,0.298333333,512.609117,8.343899889,2.062164408,104.3635423,"Statewide","WY_DiatomIBI_2022",600,13.8888888888889,1.92,5,11.1111111111111,52.7777777777778,5.55555555555556,0.238333333333333,3.69886257942279,42.5877514683117,-5.1900263094661,0.921084801645012
"346","WB0358","2010-07-20",42.5723139,-108.4150361,6275,63.43417794,0.224741642,0.287607237,374.2582694,11.56980786,4.666622596,118.8969139,"Statewide","WY_DiatomIBI_2022",600,24.2424242424242,1.86833333333333,5,6.06060606060606,51.5151515151515,9.09090909090909,0.555,18.1656581738686,45.4383854465959,-1.07676606855564,-0.0161600079495789
"347","WB0368","2010-07-27",44.1051444,-109.1872556,6841,60.39523039,0.083445593,0.246075324,588.7885961,6.196215788,0.209575904,102.6907665,"Statewide","WY_DiatomIBI_2022",600,20,1.78166666666667,6,10,45,0,0.94,10.5866203324037,35.5866203324037,-3.4133796675963,0.586620332403701
"348","WB0370","2010-07-28",44.2242722,-109.1555139,7816,63,0.126738221,0.29563957,543.8436907,8.23840986,2.156528464,108.8103666,"Statewide","WY_DiatomIBI_2022",600,18,1.875,8,10,40,8,0.145,8.86776709729595,30.8677670972959,-1.13223290270405,0.867767097295946
"349","WB0369","2010-07-29",44.1571694,-109.0801167,6552,63,0.187042706,0.28629537,510.2100028,9.246890814,2.742745475,115.8167879,"Statewide","WY_DiatomIBI_2022",600,31.25,1.95,7,8.33333333333333,56.25,10.4166666666667,0.131666666666667,24.7125839474811,49.7125839474811,0.462583947481151,1.79591728081448
"350","WB0366","2010-08-03",44.0129861,-107.9924611,4061,46.23750473,0.250425758,0.273701088,230.563367,15.08616166,7.304163495,100.5152682,"Statewide","WY_DiatomIBI_2022",600,35.8974358974359,1.77833333333333,4,7.69230769230769,53.8461538461538,15.3846153846154,0.0166666666666667,29.2657913120816,47.2145092607996,-2.63164458535426,1.06066310695343
"351","WB0359","2010-08-10",42.5794472,-108.5676361,6581,63.1786092,0.567115712,0.324779406,380.2729753,11.73693363,4.415342021,98.52659628,"Statewide","WY_DiatomIBI_2022",600,17.7777777777778,1.84,4,13.3333333333333,51.1111111111111,8.88888888888889,0.0466666666666667,11.6278714540875,44.9612047874208,-2.14990632369027,7.18342700964306
"352","WB0361","2010-08-11",42.7857861,-108.7795806,5721,64.5467225,0.535056243,0.336527621,360.5656959,12.57742932,5.154880838,100.4062574,"Statewide","WY_DiatomIBI_2022",600,15.3846153846154,1.77833333333333,6,10.2564102564103,46.1538461538462,7.69230769230769,0.128333333333333,8.50119643756534,39.2704272067961,-0.88341894705004,3.37299130936022
"353","MRW0180","2010-08-18",43.688575,-109.8142722,7397,67.56255483,0.089706385,0.197454093,796.0331188,7.077592528,0.509530154,90.90608832,"Statewide","WY_DiatomIBI_2022",600,10.5263157894737,0.928333333333333,5,15.7894736842105,42.1052631578947,5.26315789473684,0.515,1.50240940423337,33.0813567726544,-4.02390638524031,6.76556729897021
"354","WB0371","2010-08-24",44.4714056,-108.0609472,3822,59.93988777,0.22514361,0.273243906,429.5443861,10.37959048,3.555611757,111.5613528,"Statewide","WY_DiatomIBI_2022",600,20.4545454545455,2.08833333333333,8,9.09090909090909,52.2727272727273,4.54545454545455,0.335,13.7541821507646,45.5723639689464,1.29963669621913,2.39054578712822
"355","WB0363","2010-08-31",43.9053389,-108.45945,4968,53.67172301,0.582810823,0.301783321,337.2601491,13.23956799,5.967028258,109.5998355,"Statewide","WY_DiatomIBI_2022",600,34.2105263157895,2.01333333333333,5,5.26315789473684,65.7894736842105,15.7894736842105,0.105,26.9577120965183,58.5366594649393,-2.25281421927121,-1.98965632453436
"356","WB0365","2010-09-01",44.0174361,-108.5599806,5208,56.78208825,0.711865546,0.298871924,359.0731794,12.70394708,5.469802133,93.03001555,"Statewide","WY_DiatomIBI_2022",600,34.7826086956522,1.535,5,6.52173913043478,47.8260869565217,10.8695652173913,0.495,27.3105887356426,40.3540669965122,-2.47201996000957,-0.95028082957479
"357","WB0364","2010-09-02",43.9948361,-108.7041444,5582,57.03541005,0.779077336,0.299388774,401.2467676,11.93758823,4.920339516,90.16194736,"Statewide","WY_DiatomIBI_2022",600,33.3333333333333,1.71333333333333,5,4.16666666666667,58.3333333333333,4.16666666666667,0.715,26.4929160768946,51.4929160768946,-1.84041725643874,-2.67375058977207
"358","MRW0182","2010-09-08",43.5585528,-109.81135,8279,67.24543021,0.121093871,0.210844686,631.6892393,7.252483408,0.666020428,112.4850966,"Statewide","WY_DiatomIBI_2022",600,22.4489795918367,1.74833333333333,7,8.16326530612245,48.9795918367347,6.12244897959184,0.226666666666667,12.8377475098196,39.3683597547175,-2.61123208201714,-1.4479667758947
"359","WB0357","2010-09-14",43.5045667,-109.4680861,6593,62.07540108,0.075831185,0.203667134,590.861281,7.377648271,0.849994794,87.23227062,"Statewide","WY_DiatomIBI_2022",600,16.1290322580645,1.535,6,9.67741935483871,48.3870967741936,3.2258064516129,0.248333333333333,7.77417983969964,40.0322443558287,-2.35485241836487,1.32256693647384
"360","MRW0185","2010-09-15",43.6884056,-109.3638306,8429,60.36907691,0.066629724,0.199542859,634.5548165,5.724121172,-0.300311208,82.05691042,"Statewide","WY_DiatomIBI_2022",600,18.3673469387755,1.85,7,6.12244897959184,46.9387755102041,4.08163265306122,0.211666666666667,4.11629751169295,32.6877260831215,-7.25104942708256,-8.12860044749073
"361","MRW0184","2010-09-16",43.7591417,-109.5522833,7818,62.72569071,0.048837324,0.152729062,803.0974161,5.666221441,-0.475501045,84.74210156,"Statewide","WY_DiatomIBI_2022",600,10.6382978723404,1.69833333333333,9,10.6382978723404,36.1702127659574,4.25531914893617,0.298333333333333,-7.54880743005853,17.9831074635585,-9.18710530239895,-7.54880743005853
"362","WB0356","2010-09-23",43.536325,-109.6498944,6935,67.72498678,0.103941657,0.233209259,650.2788359,7.838405494,1.040281686,109.7010867,"Statewide","WY_DiatomIBI_2022",600,19.4444444444444,0.87,5,11.1111111111111,52.7777777777778,11.1111111111111,0.638333333333333,11.9817167414087,45.315050074742,-2.46272770303578,3.64838340807533
"363","MRW0181","2010-09-29",43.6869361,-109.9686972,7873,69.00826741,0.068827523,0.255352536,907.4496932,6.395807966,0.089851798,114.4588196,"Statewide","WY_DiatomIBI_2022",600,11.1111111111111,1.82833333333333,5,6.66666666666667,46.6666666666667,6.66666666666667,0.14,1.80089153972961,37.3564470952852,-4.3102195713815,-2.64355290471483
"364","MRW0183","2010-09-30",43.732175,-109.6431806,8106,65.6928166,0.041316069,0.1748655,902.3645581,5.874164198,-0.274966283,82.88481199,"Statewide","WY_DiatomIBI_2022",600,8.69565217391304,1.99833333333333,8,13.0434782608696,39.1304347826087,2.17391304347826,0.188333333333333,-5.61201030147282,24.8227723072228,-6.30766247538586,-1.2641842145163
"365","WB0367","2010-10-06",44.3472,-108.0115111,3845,54.75958601,0.445065979,0.268563431,355.0413027,12.70696265,5.498981192,110.0315279,"Statewide","WY_DiatomIBI_2022",600,30.7692307692308,1.895,3,1.92307692307692,53.8461538461538,9.61538461538461,0.111666666666667,24.7656375943062,47.8425606712292,-3.0035931749246,-4.08051625184768
"366","WB0362","2010-10-05",43.7358111,-108.1614861,4262,57.33865831,0.354779495,0.26140662,363.7922751,12.14374426,4.963406103,114.249571,"Statewide","WY_DiatomIBI_2022",600,25.531914893617,2.12833333333333,3,2.12765957446809,61.7021276595745,10.6382978723404,0.03,19.9897864360326,56.1599992019901,-2.54212845758437,-3.41446888311629
"367","WB0372","2010-10-12",44.4152,-108.7300556,4963,63.65435987,0.431339967,0.284143883,255.3642957,14.00979613,6.724426087,92.82140609,"Statewide","WY_DiatomIBI_2022",600,52.9411764705882,2.05833333333333,2,2.94117647058824,52.9411764705882,8.82352941176471,0.07,45.4930696062777,45.4930696062777,-5.44810686431049,-4.50693039372225
"368","WB0373","2010-10-13",44.4851111,-108.4782028,4522,64.60212862,0.341121615,0.286959808,240.7998951,14.27697571,6.952397704,99.24597847,"Statewide","WY_DiatomIBI_2022",600,47.6190476190476,1.52166666666667,2,4.76190476190476,38.0952380952381,9.52380952380952,0.03,39.8775245952514,30.3537150714419,-5.74152302379619,-2.97961826189143
"369","WB0374","2010-10-19",41.3778333,-110.2018583,6470,60.81009427,0.093191499,0.282939834,431.8139884,11.25933313,3.70352389,123.9996368,"Statewide","WY_DiatomIBI_2022",600,27.5862068965517,1.89833333333333,5,6.89655172413793,43.1034482758621,6.89655172413793,0.17,18.830494065686,34.3477354449964,-3.75571283086567,-1.85916110672774
"370","WB0375","2010-10-20",41.9005917,-110.9218194,6335,68.28564057,1.625276689,0.32874138,317.9053359,12.23061117,4.397035638,115.602323,"Statewide","WY_DiatomIBI_2022",600,28.3333333333333,2.04666666666667,7,5,41.6666666666667,11.6666666666667,0.111666666666667,23.0235033779778,36.3568367113112,1.69017004464449,-0.309829955355508
"371","WB0360","2010-10-26",42.7997694,-108.6522111,5262,63.53817588,0.653531547,0.284917401,428.8141308,11.8944538,4.720712346,116.295057,"Statewide","WY_DiatomIBI_2022",600,34.0909090909091,1.29833333333333,6,6.81818181818182,54.5454545454545,13.6363636363636,0.636666666666667,27.058555733309,47.5131011878545,-1.03235335760008,-0.214171539418257
"372","WB0317","2010-07-26",41.9264814,-106.0517951,6580,50.29079127,0.689186092,0.285875087,438.5686848,11.79626414,4.632361397,119.7881246,"Statewide","WY_DiatomIBI_2022",600,36.3636363636364,2.21666666666667,3,3.03030303030303,60.6060606060606,12.1212121212121,0.0766666666666667,31.0254654648777,55.2678897073019,-2.33817089875867,-2.30786786845564
"373","WB0316","2010-07-27",41.9010935,-105.9594321,6640,50.31837903,0.672349584,0.2854958,442.066954,11.74883245,4.600179753,120.3560138,"Statewide","WY_DiatomIBI_2022",600,29.7297297297297,2.26833333333333,4,2.7027027027027,51.3513513513514,13.5135135135135,0.0616666666666667,24.3505004222799,45.9721220439015,-1.3792293074498,-2.6765266047471
"374","WB0315","2010-07-28",41.7969363,-105.9274213,6740,50.37591719,0.475175777,0.28840119,531.56,11.05819082,4.060189079,126.3593327,"Statewide","WY_DiatomIBI_2022",600,29.4117647058824,1.81333333333333,6,4.41176470588235,45.5882352941176,10.2941176470588,0.065,24.3421887559487,40.5186593441839,0.9304240500663,-0.657811244051347
"375","WB0314","2010-07-29",41.721387,-106.0227943,6920,51.75291302,0.223887787,0.285067414,698.8701635,9.533739336,2.816026029,124.565417,"Statewide","WY_DiatomIBI_2022",600,14.7058823529412,1.395,6,5.88235294117647,52.9411764705882,11.7647058823529,0.525,7.92474689918308,46.1600410168301,-0.781135453758091,-0.89878251258162
"376","SR0060","2010-07-29",41.5932825,-106.209321,7700,53.04393441,0.046850954,0.271782078,888.6405834,7.721056012,1.282994031,113.4177198,"Statewide","WY_DiatomIBI_2022",600,9.09090909090909,0.896666666666667,8,15.1515151515152,33.3333333333333,3.03030303030303,0.576666666666667,-2.79561573851905,21.4468085039052,-3.88652482942814,3.26499032208701
"377","WB0352","2010-08-10",42.6321834,-106.4378806,5630,51.47074005,0.201138214,0.271525152,435.5456871,11.83989379,4.982890264,130.2285182,"Statewide","WY_DiatomIBI_2022",600,27.027027027027,1.86666666666667,4,2.7027027027027,59.4594594594595,5.40540540540541,0.0666666666666667,20.8885013538383,53.3209337862707,-2.13852567318876,-3.43582297048606
"378","SR0069","2010-08-17",41.5813595,-106.5653737,7410,55.70006424,0.302932948,0.273193361,617.5190367,10.65984749,3.674169037,120.5961563,"Statewide","WY_DiatomIBI_2022",600,30,1.645,4,2.5,60,12.5,0.301666666666667,24.5357246594323,54.5357246594323,-1.46427534056767,-2.96427534056767
"379","WB0353","2010-08-19",42.0079142,-105.4485438,6800,54.81520524,0.040989187,0.252843002,429.4459907,11.2267872,5.118498698,89.61134043,"Statewide","WY_DiatomIBI_2022",600,13.4615384615385,1.915,3,9.61538461538461,50,7.69230769230769,0.0483333333333333,4.98860895359736,41.5270704920589,-5.4729295079411,1.14245510744351
"380","WB0324","2010-08-30",41.3740828,-105.5897791,7120,56.62904597,0.14431266,0.263078863,465.0327301,11.06766372,3.902337601,115.2075057,"Statewide","WY_DiatomIBI_2022",600,19.5652173913043,1.92833333333333,4,4.34782608695652,52.1739130434783,13.0434782608696,0.0316666666666667,15.1951718725702,47.8038675247441,-0.370045518734132,-0.0222194317776108
"381","WB0323","2010-08-31",41.3378208,-105.5961024,7125,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",600,18.3673469387755,1.7,5,4.08163265306122,44.8979591836735,10.2040816326531,0.18,13.9550347179503,40.4856469628483,0.5876877791748,-0.330679567763975
"382","WB0322","2010-09-01",41.3091453,-105.6054093,7130,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",600,22.3880597014925,1.47,8,4.47761194029851,46.2686567164179,8.95522388059701,0.25,17.9757474806673,41.8563444955927,3.5876877791748,0.0652997194733071
"383","WB0321","2010-09-02",41.2962008,-105.6118405,7135,56.98050426,0.150341441,0.262075893,478.1774945,10.91792402,3.752037448,115.4640098,"Statewide","WY_DiatomIBI_2022",600,28,1.42,5,0,48,8,0.451666666666667,23.5584871783812,43.5584871783812,0.558487178381168,-4.44151282161883
"384","WB0354","2010-09-09",41.713894,-105.702514,6985,54.3622332,0.170683714,0.272186378,442.5672118,11.33696267,4.169655312,121.3046499,"Statewide","WY_DiatomIBI_2022",600,24.5283018867925,1.95166666666667,3,1.88679245283019,54.7169811320755,13.2075471698113,0.165,19.3796209759644,49.5683002212474,-2.14868091082803,-3.26188845799784
